"ticketDate","amount"
"2019-12-15 14:25:00",3.03
"2019-12-15 14:27:00",40.16
"2019-12-15 14:34:00",68.1
"2019-12-15 14:35:00",16.07
"2019-12-15 14:36:00",21.51
"2019-12-15 14:40:00",2.03
"2019-12-15 14:41:00",21.62
"2019-12-15 14:43:00",19.92
"2019-12-15 14:45:00",21.47
"2019-12-15 14:55:00",14.08
"2019-12-15 14:56:00",36.37
"2019-12-15 14:58:00",0.68
"2019-12-15 14:59:00",14.56
"2019-12-15 15:02:00",3.09
"2019-12-15 15:03:00",4.36
"2019-12-15 15:08:00",18.14
"2019-12-15 15:11:00",21.55
"2019-12-15 15:18:00",60.49
"2019-12-15 15:20:00",1.06
"2019-12-15 15:21:00",22.87
"2019-12-15 15:22:00",36.22
"2019-12-15 15:25:00",47.82
"2019-12-15 15:29:00",0.03
"2019-12-15 15:37:00",8.58
"2019-12-15 15:39:00",37.45
"2019-12-15 15:40:00",9.57
"2019-12-15 15:42:00",10.96
"2019-12-15 15:45:00",14.41
"2019-12-15 15:49:00",19.65
"2019-12-15 16:12:00",22.73
"2019-12-15 16:14:00",37.64
"2019-12-15 16:15:00",0.44
"2019-12-15 16:16:00",20.3
"2019-12-15 16:19:00",5.74
"2019-12-15 16:24:00",7.84
"2019-12-15 16:25:00",30.2
"2019-12-15 16:30:00",18.67
"2019-12-15 16:52:00",2.83
"2019-12-15 16:58:00",21.49
"2019-12-15 17:11:00",17.39
"2019-12-15 17:21:00",10.64
"2019-12-15 17:26:00",29.44
"2019-12-15 17:35:00",9.88
"2019-12-15 17:43:00",7.85
"2019-12-15 17:51:00",20.01
"2019-12-15 17:54:00",4.23
"2019-12-15 17:58:00",2.65
"2019-12-15 18:00:00",3.59
"2019-12-15 18:03:00",21.39
"2019-12-15 18:04:00",5.73
"2019-12-15 18:05:00",1.18
"2019-12-15 18:11:00",23.47
"2019-12-15 18:13:00",34.13
"2019-12-15 18:16:00",10.12
"2019-12-15 18:27:00",2.91
"2019-12-15 18:29:00",42.66
"2019-12-15 18:30:00",9.49
"2019-12-15 18:37:00",20.47
"2019-12-15 18:47:00",7.32
"2019-12-15 18:48:00",65.62
"2019-12-15 18:53:00",39.15
"2019-12-15 18:56:00",31.09
"2019-12-15 18:57:00",32.03
"2019-12-15 19:02:00",10.44
"2019-12-15 19:03:00",20.59
"2019-12-15 19:09:00",18.54
"2019-12-15 19:10:00",3.28
"2019-12-15 19:16:00",36.68
"2019-12-15 19:24:00",27.53
"2019-12-15 19:27:00",7.06
"2019-12-15 19:32:00",8.48
"2019-12-15 19:39:00",17.64
"2019-12-15 19:54:00",12.25
"2019-12-15 20:01:00",2.92
"2019-12-15 20:02:00",2.6
"2019-12-15 20:18:00",6.78
"2019-12-15 20:25:00",19.35
"2019-12-15 20:26:00",4.21
"2019-12-15 20:27:00",46.04
"2019-12-15 20:36:00",7.79
"2019-12-15 20:38:00",1.69
"2019-12-15 20:39:00",11.57
"2019-12-15 20:46:00",26.15
"2019-12-15 20:55:00",3.08
"2019-12-15 20:59:00",0.07
"2019-12-15 21:02:00",0.72
"2019-12-15 21:06:00",2.6
"2019-12-15 21:07:00",7.77
"2019-12-15 21:08:00",9.8
"2019-12-15 21:11:00",8.41
"2019-12-15 21:14:00",23.36
"2019-12-15 21:16:00",1.02
"2019-12-15 21:17:00",37.21
"2019-12-15 21:19:00",11.18
"2019-12-15 21:23:00",2.69
"2019-12-15 21:33:00",9
"2019-12-15 21:34:00",1.58
"2019-12-15 21:41:00",0.21
"2019-12-15 21:45:00",13.84
"2019-12-15 21:52:00",16.69
"2019-12-15 21:58:00",15.83
"2019-12-15 21:59:00",8.01
"2019-12-15 22:02:00",26.33
"2019-12-15 22:09:00",0.74
"2019-12-15 22:24:00",27.6
"2019-12-15 22:46:00",9.7
"2019-12-15 22:49:00",25.31
"2019-12-15 22:56:00",7.09
"2019-12-15 23:01:00",3.39
"2019-12-15 23:04:00",20.99
"2019-12-15 23:33:00",12.45
"2019-12-15 23:37:00",0.2
