ticketDate;amount
2019-11-23 08:47:00;103.42
2019-11-23 08:48:00;307.46999999999997
2019-11-23 08:49:00;299.8
2019-11-23 08:50:00;287.20000000000005
2019-11-23 08:51:00;263.35999999999996
2019-11-23 08:52:00;211.22
2019-11-23 08:53:00;103.81
2019-11-23 08:54:00;420.27000000000004
2019-11-23 08:55:00;323.67
2019-11-23 08:56:00;
2019-11-23 08:57:00;568.9399999999999
2019-11-23 08:58:00;403.88
2019-11-23 08:59:00;357.33
2019-11-23 09:00:00;353.77000000000004
2019-11-23 09:01:00;544.1700000000001
2019-11-23 09:02:00;907.1700000000001
2019-11-23 09:03:00;806.8100000000001
2019-11-23 09:04:00;1129.414
2019-11-23 09:05:00;2148.6
2019-11-23 09:06:00;1647.8700000000001
2019-11-23 09:07:00;2412.0
2019-11-23 09:08:00;2844.0300000000016
2019-11-23 09:09:00;3384.1100000000006
2019-11-23 09:10:00;3280.3799999999997
2019-11-23 09:11:00;3552.9199999999996
2019-11-23 09:12:00;3609.42
2019-11-23 09:13:00;3861.4299999999985
2019-11-23 09:14:00;4788.629999999999
2019-11-23 09:15:00;4982.899999999999
2019-11-23 09:16:00;4871.749999999999
2019-11-23 09:17:00;4543.679999999999
2019-11-23 09:18:00;5262.431999999997
2019-11-23 09:19:00;6376.519999999997
2019-11-23 09:20:00;5661.990000000002
2019-11-23 09:21:00;5812.79
2019-11-23 09:22:00;6677.83
2019-11-23 09:23:00;7707.892000000002
2019-11-23 09:24:00;6975.180000000001
2019-11-23 09:25:00;7023.339999999999
2019-11-23 09:26:00;7599.749999999998
2019-11-23 09:27:00;6485.699999999999
2019-11-23 09:28:00;7956.7800000000025
2019-11-23 09:29:00;7301.186999999999
2019-11-23 09:30:00;8581.080000000004
2019-11-23 09:31:00;8437.919999999995
2019-11-23 09:32:00;7112.899999999997
2019-11-23 09:33:00;9730.3
2019-11-23 09:34:00;9767.170999999997
2019-11-23 09:35:00;9284.07
2019-11-23 09:36:00;8448.21
2019-11-23 09:37:00;9561.050000000007
2019-11-23 09:38:00;8142.989999999999
2019-11-23 09:39:00;9116.019999999997
2019-11-23 09:40:00;8976.619999999997
2019-11-23 09:41:00;8992.35
2019-11-23 09:42:00;10438.580000000004
2019-11-23 09:43:00;8807.137000000002
2019-11-23 09:44:00;9002.82
2019-11-23 09:45:00;11716.069999999996
2019-11-23 09:46:00;9893.009999999997
2019-11-23 09:47:00;10919.790000000005
2019-11-23 09:48:00;10001.520000000002
2019-11-23 09:49:00;12111.691000000003
2019-11-23 09:50:00;11662.679999999998
2019-11-23 09:51:00;11713.695000000005
2019-11-23 09:52:00;11548.139999999998
2019-11-23 09:53:00;11739.520000000002
2019-11-23 09:54:00;12430.492999999999
2019-11-23 09:55:00;10824.110000000002
2019-11-23 09:56:00;13678.330000000004
2019-11-23 09:57:00;13965.883999999996
2019-11-23 09:58:00;12275.049999999997
2019-11-23 09:59:00;12289.329999999996
2019-11-23 10:00:00;13421.880000000003
2019-11-23 10:01:00;14101.490000000003
2019-11-23 10:02:00;13574.490000000005
2019-11-23 10:03:00;14080.012999999994
2019-11-23 10:04:00;14637.552000000007
2019-11-23 10:05:00;13582.139999999992
2019-11-23 10:06:00;16599.419
2019-11-23 10:07:00;13889.229999999998
2019-11-23 10:08:00;14261.189999999999
2019-11-23 10:09:00;15538.666000000005
2019-11-23 10:10:00;15240.229999999994
2019-11-23 10:11:00;14937.260000000002
2019-11-23 10:12:00;14958.049999999997
2019-11-23 10:13:00;18439.809999999994
2019-11-23 10:14:00;15003.581999999997
2019-11-23 10:15:00;16087.692999999997
2019-11-23 10:16:00;16178.330000000005
2019-11-23 10:17:00;16160.839999999987
2019-11-23 10:18:00;15829.610000000004
2019-11-23 10:19:00;17318.859999999997
2019-11-23 10:20:00;14920.979999999996
2019-11-23 10:21:00;17349.739999999994
2019-11-23 10:22:00;17182.361999999997
2019-11-23 10:23:00;15161.67
2019-11-23 10:24:00;17422.732000000004
2019-11-23 10:25:00;20061.530000000002
2019-11-23 10:26:00;18962.969999999998
2019-11-23 10:27:00;18232.180000000008
2019-11-23 10:28:00;18725.94
2019-11-23 10:29:00;18828.01999999999
2019-11-23 10:30:00;20270.350000000002
2019-11-23 10:31:00;18737.682
2019-11-23 10:32:00;18290.13800000001
2019-11-23 10:33:00;20611.815999999995
2019-11-23 10:34:00;20201.589999999997
2019-11-23 10:35:00;20476.221000000012
2019-11-23 10:36:00;20997.57
2019-11-23 10:37:00;20694.340000000007
2019-11-23 10:38:00;19287.240000000005
2019-11-23 10:39:00;21409.306000000008
2019-11-23 10:40:00;20720.972999999984
2019-11-23 10:41:00;20839.23999999999
2019-11-23 10:42:00;19104.77299999999
2019-11-23 10:43:00;21180.309999999998
2019-11-23 10:44:00;23736.990000000016
2019-11-23 10:45:00;23570.732999999997
2019-11-23 10:46:00;21365.21399999999
2019-11-23 10:47:00;23553.340000000004
2019-11-23 10:48:00;21608.37999999999
2019-11-23 10:49:00;22288.8
2019-11-23 10:50:00;22721.179999999993
2019-11-23 10:51:00;21673.750000000004
2019-11-23 10:52:00;25337.76
2019-11-23 10:53:00;24445.91000000001
2019-11-23 10:54:00;24529.75999999998
2019-11-23 10:55:00;25314.618000000013
2019-11-23 10:56:00;24264.35999999998
2019-11-23 10:57:00;23530.260000000006
2019-11-23 10:58:00;24437.549999999977
2019-11-23 10:59:00;24573.871999999978
2019-11-23 11:00:00;26024.610000000008
2019-11-23 11:01:00;26192.540000000005
2019-11-23 11:02:00;25312.550000000017
2019-11-23 11:03:00;26773.849999999995
2019-11-23 11:04:00;26843.545999999995
2019-11-23 11:05:00;26865.799999999985
2019-11-23 11:06:00;25247.57199999999
2019-11-23 11:07:00;27454.970000000012
2019-11-23 11:08:00;24454.06
2019-11-23 11:09:00;26079.30999999999
2019-11-23 11:10:00;26503.852999999985
2019-11-23 11:11:00;26409.129000000004
2019-11-23 11:12:00;27162.10999999999
2019-11-23 11:13:00;27579.170000000002
2019-11-23 11:14:00;29282.690000000013
2019-11-23 11:15:00;27482.380000000026
2019-11-23 11:16:00;26380.889999999996
2019-11-23 11:17:00;27925.879999999997
2019-11-23 11:18:00;29711.446000000004
2019-11-23 11:19:00;27362.429999999997
2019-11-23 11:20:00;30643.810000000016
2019-11-23 11:21:00;29339.268000000025
2019-11-23 11:22:00;29938.100000000013
2019-11-23 11:23:00;31349.21000000001
2019-11-23 11:24:00;27808.43900000001
2019-11-23 11:25:00;31391.088
2019-11-23 11:26:00;28823.550000000017
2019-11-23 11:27:00;28768.35
2019-11-23 11:28:00;29533.739999999994
2019-11-23 11:29:00;30065.76000000001
2019-11-23 11:30:00;31058.74999999999
2019-11-23 11:31:00;32186.460000000006
2019-11-23 11:32:00;32083.055999999993
2019-11-23 11:33:00;30385.17
2019-11-23 11:34:00;28169.630000000005
2019-11-23 11:35:00;30447.32
2019-11-23 11:36:00;34270.18000000001
2019-11-23 11:37:00;31621.620000000003
2019-11-23 11:38:00;32055.159999999996
2019-11-23 11:39:00;31505.482999999993
2019-11-23 11:40:00;32631.632999999994
2019-11-23 11:41:00;31382.30000000001
2019-11-23 11:42:00;33076.65000000001
2019-11-23 11:43:00;33118.96000000001
2019-11-23 11:44:00;32248.939999999977
2019-11-23 11:45:00;33148.29999999999
2019-11-23 11:46:00;32041.370000000003
2019-11-23 11:47:00;31456.560000000005
2019-11-23 11:48:00;34302.33299999999
2019-11-23 11:49:00;32210.432
2019-11-23 11:50:00;30671.862000000012
2019-11-23 11:51:00;34898.960000000014
2019-11-23 11:52:00;31964.782000000007
2019-11-23 11:53:00;34309.822
2019-11-23 11:54:00;33045.17000000003
2019-11-23 11:55:00;32629.130000000012
2019-11-23 11:56:00;35982.30699999997
2019-11-23 11:57:00;33898.00000000002
2019-11-23 11:58:00;34819.30000000001
2019-11-23 11:59:00;33995.170000000006
2019-11-23 12:00:00;32628.990000000005
2019-11-23 12:01:00;34846.518000000025
2019-11-23 12:02:00;31438.5
2019-11-23 12:03:00;34500.34000000003
2019-11-23 12:04:00;34675.529999999984
2019-11-23 12:05:00;33682.268000000004
2019-11-23 12:06:00;36020.54000000003
2019-11-23 12:07:00;32510.709999999995
2019-11-23 12:08:00;34194.92999999999
2019-11-23 12:09:00;36678.53300000001
2019-11-23 12:10:00;34493.390000000014
2019-11-23 12:11:00;34207.409999999996
2019-11-23 12:12:00;35247.63000000001
2019-11-23 12:13:00;35077.72
2019-11-23 12:14:00;35617.910000000025
2019-11-23 12:15:00;35020.51299999999
2019-11-23 12:16:00;34705.49000000002
2019-11-23 12:17:00;36072.63799999999
2019-11-23 12:18:00;35440.75399999997
2019-11-23 12:19:00;36715.82
2019-11-23 12:20:00;37552.153
2019-11-23 12:21:00;35684.580000000016
2019-11-23 12:22:00;36176.98
2019-11-23 12:23:00;35435.44000000002
2019-11-23 12:24:00;39157.140000000014
2019-11-23 12:25:00;33865.03999999999
2019-11-23 12:26:00;35400.82000000003
2019-11-23 12:27:00;35085.549999999996
2019-11-23 12:28:00;36163.40000000002
2019-11-23 12:29:00;34070.78000000001
2019-11-23 12:30:00;36896.319999999956
2019-11-23 12:31:00;37638.470000000016
2019-11-23 12:32:00;35511.799999999974
2019-11-23 12:33:00;36034.41999999998
2019-11-23 12:34:00;35911.85200000003
2019-11-23 12:35:00;34547.19
2019-11-23 12:36:00;37501.119999999995
2019-11-23 12:37:00;37013.34100000001
2019-11-23 12:38:00;37780.16000000002
2019-11-23 12:39:00;34043.379000000015
2019-11-23 12:40:00;35577.01999999999
2019-11-23 12:41:00;37403.99999999999
2019-11-23 12:42:00;38275.95000000002
2019-11-23 12:43:00;36282.56000000002
2019-11-23 12:44:00;38126.97999999997
2019-11-23 12:45:00;35960.68199999999
2019-11-23 12:46:00;38894.66000000002
2019-11-23 12:47:00;35852.82
2019-11-23 12:48:00;38923.65999999996
2019-11-23 12:49:00;37203.240000000005
2019-11-23 12:50:00;35263.562000000005
2019-11-23 12:51:00;36960.744999999995
2019-11-23 12:52:00;34806.92999999999
2019-11-23 12:53:00;37125.981999999975
2019-11-23 12:54:00;37363.823000000004
2019-11-23 12:55:00;37523.94
2019-11-23 12:56:00;37854.278
2019-11-23 12:57:00;37107.27999999999
2019-11-23 12:58:00;34907.99700000001
2019-11-23 12:59:00;36874.54000000001
2019-11-23 13:00:00;36488.59300000001
2019-11-23 13:01:00;37002.05
2019-11-23 13:02:00;35888.380000000005
2019-11-23 13:03:00;35918.15000000003
2019-11-23 13:04:00;34757.19
2019-11-23 13:05:00;33669.74
2019-11-23 13:06:00;34905.770999999986
2019-11-23 13:07:00;38693.12499999999
2019-11-23 13:08:00;33735.310000000005
2019-11-23 13:09:00;33693.20699999997
2019-11-23 13:10:00;34304.439999999995
2019-11-23 13:11:00;33976.89800000002
2019-11-23 13:12:00;34967.12899999997
2019-11-23 13:13:00;35563.627000000044
2019-11-23 13:14:00;34695.65
2019-11-23 13:15:00;33411.22900000001
2019-11-23 13:16:00;36317.30999999999
2019-11-23 13:17:00;34579.179999999986
2019-11-23 13:18:00;35037.06999999997
2019-11-23 13:19:00;34246.622
2019-11-23 13:20:00;34306.989999999976
2019-11-23 13:21:00;32080.360000000026
2019-11-23 13:22:00;35160.539999999986
2019-11-23 13:23:00;33986.75999999999
2019-11-23 13:24:00;37830.142000000014
2019-11-23 13:25:00;32581.60000000001
2019-11-23 13:26:00;32922.070000000014
2019-11-23 13:27:00;33990.0
2019-11-23 13:28:00;32527.980000000032
2019-11-23 13:29:00;35477.08999999998
2019-11-23 13:30:00;33281.19000000003
2019-11-23 13:31:00;31809.780000000028
2019-11-23 13:32:00;33304.461
2019-11-23 13:33:00;32656.991
2019-11-23 13:34:00;29898.81999999999
2019-11-23 13:35:00;32527.409999999967
2019-11-23 13:36:00;30232.400000000005
2019-11-23 13:37:00;30585.537000000015
2019-11-23 13:38:00;32509.45
2019-11-23 13:39:00;32565.23999999997
2019-11-23 13:40:00;31501.780000000006
2019-11-23 13:41:00;29466.409999999996
2019-11-23 13:42:00;32833.02000000001
2019-11-23 13:43:00;29804.910000000007
2019-11-23 13:44:00;29346.557000000008
2019-11-23 13:45:00;30632.649999999994
2019-11-23 13:46:00;29928.86999999998
2019-11-23 13:47:00;28371.739999999994
2019-11-23 13:48:00;30553.389999999996
2019-11-23 13:49:00;29732.366000000024
2019-11-23 13:50:00;28237.90000000001
2019-11-23 13:51:00;29279.679999999993
2019-11-23 13:52:00;29762.050000000014
2019-11-23 13:53:00;27773.913
2019-11-23 13:54:00;27356.099999999995
2019-11-23 13:55:00;27261.317999999996
2019-11-23 13:56:00;26472.98999999999
2019-11-23 13:57:00;25583.250000000007
2019-11-23 13:58:00;24992.169999999987
2019-11-23 13:59:00;26726.50000000002
2019-11-23 14:00:00;24440.109999999997
2019-11-23 14:01:00;25080.393000000015
2019-11-23 14:02:00;25260.71000000001
2019-11-23 14:03:00;26961.690000000002
2019-11-23 14:04:00;25156.701000000005
2019-11-23 14:05:00;23263.19
2019-11-23 14:06:00;25098.341000000022
2019-11-23 14:07:00;25254.969999999998
2019-11-23 14:08:00;24142.33999999999
2019-11-23 14:09:00;24968.639999999992
2019-11-23 14:10:00;22679.619999999977
2019-11-23 14:11:00;23090.39
2019-11-23 14:12:00;25911.749999999985
2019-11-23 14:13:00;20303.81
2019-11-23 14:14:00;24151.402000000002
2019-11-23 14:15:00;24218.440000000013
2019-11-23 14:16:00;23787.539999999994
2019-11-23 14:17:00;21429.890000000007
2019-11-23 14:18:00;23467.103000000003
2019-11-23 14:19:00;23788.480000000003
2019-11-23 14:20:00;19763.52
2019-11-23 14:21:00;20141.74000000001
2019-11-23 14:22:00;18708.829999999994
2019-11-23 14:23:00;22208.93000000001
2019-11-23 14:24:00;21146.379999999997
2019-11-23 14:25:00;20649.728000000006
2019-11-23 14:26:00;18168.219999999998
2019-11-23 14:27:00;21371.369999999995
2019-11-23 14:28:00;18818.68999999998
2019-11-23 14:29:00;19650.26000000001
2019-11-23 14:30:00;19110.129999999994
2019-11-23 14:31:00;18923.070000000003
2019-11-23 14:32:00;19507.969999999994
2019-11-23 14:33:00;21407.07999999999
2019-11-23 14:34:00;18602.079999999998
2019-11-23 14:35:00;18886.22999999999
2019-11-23 14:36:00;16901.4
2019-11-23 14:37:00;18505.320000000007
2019-11-23 14:38:00;16399.279999999995
2019-11-23 14:39:00;17939.309999999998
2019-11-23 14:40:00;16963.589999999993
2019-11-23 14:41:00;16794.02
2019-11-23 14:42:00;17061.390000000003
2019-11-23 14:43:00;15153.029999999999
2019-11-23 14:44:00;17147.530000000002
2019-11-23 14:45:00;16470.44999999999
2019-11-23 14:46:00;16445.932
2019-11-23 14:47:00;16375.14999999999
2019-11-23 14:48:00;14485.099999999995
2019-11-23 14:49:00;14464.645
2019-11-23 14:50:00;13543.049999999996
2019-11-23 14:51:00;15660.1
2019-11-23 14:52:00;15327.279999999992
2019-11-23 14:53:00;14643.810000000003
2019-11-23 14:54:00;13973.789999999992
2019-11-23 14:55:00;13035.699999999993
2019-11-23 14:56:00;15097.200000000003
2019-11-23 14:57:00;14772.241999999991
2019-11-23 14:58:00;12702.553000000005
2019-11-23 14:59:00;13019.040000000008
2019-11-23 15:00:00;11470.896999999995
2019-11-23 15:01:00;11126.550000000001
2019-11-23 15:02:00;9968.859999999999
2019-11-23 15:03:00;5990.750000000001
2019-11-23 15:04:00;1527.5099999999998
2019-11-23 15:05:00;
