"ticketDate","amount"
"2019-01-01 15:24:00",5.55
"2019-01-01 15:27:00",8.12
"2019-01-01 15:30:00",92.69
"2019-01-01 15:31:00",55.73
"2019-01-01 15:32:00",63.78
"2019-01-01 15:34:00",128.42
"2019-01-01 15:35:00",39.24
"2019-01-01 15:39:00",123.58
"2019-01-01 15:43:00",41.23
"2019-01-01 15:44:00",60
"2019-01-01 15:46:00",126.39
"2019-01-01 15:47:00",141.37
"2019-01-01 15:49:00",75.67
"2019-01-01 15:50:00",79.31
"2019-01-01 15:51:00",51.36
"2019-01-01 15:52:00",107.91
"2019-01-01 15:56:00",63.37
"2019-01-01 15:58:00",56.03
"2019-01-01 16:00:00",63.12
"2019-01-01 16:01:00",82.4
"2019-01-01 16:02:00",102.67
"2019-01-01 16:04:00",26.98
"2019-01-01 16:05:00",21.93
"2019-01-01 16:07:00",100.18
"2019-01-01 16:08:00",96.75
"2019-01-01 16:10:00",81.46
"2019-01-01 16:13:00",118.94
"2019-01-01 16:14:00",57.49
"2019-01-01 16:17:00",65.65
"2019-01-01 16:20:00",36.11
"2019-01-01 16:24:00",80.24
"2019-01-01 16:26:00",89.54
"2019-01-01 16:32:00",114.51
"2019-01-01 16:39:00",72.06
"2019-01-01 16:42:00",110.04
"2019-01-01 16:45:00",41.64
"2019-01-01 16:46:00",60.56
"2019-01-01 16:47:00",76.66
"2019-01-01 16:48:00",80.59
"2019-01-01 16:51:00",42.75
"2019-01-01 16:52:00",183.89
"2019-01-01 16:56:00",98.68
"2019-01-01 16:59:00",68.28
"2019-01-01 17:00:00",47.97
"2019-01-01 17:01:00",5.65
"2019-01-01 17:02:00",122.54
"2019-01-01 17:03:00",102.59
"2019-01-01 17:11:00",170.11
"2019-01-01 17:12:00",132.24
"2019-01-01 17:13:00",51.49
"2019-01-01 17:15:00",83.92
"2019-01-01 17:20:00",68.34
"2019-01-01 17:22:00",106.85
"2019-01-01 17:26:00",60.6
"2019-01-01 17:27:00",23.94
"2019-01-01 17:34:00",76.55
"2019-01-01 17:37:00",120.47
"2019-01-01 17:39:00",42.44
"2019-01-01 17:40:00",20.57
"2019-01-01 17:43:00",37.94
"2019-01-01 17:45:00",105.69
"2019-01-01 17:47:00",125.97
"2019-01-01 17:48:00",43.75
"2019-01-01 17:52:00",42.21
"2019-01-01 17:55:00",93.86
"2019-01-01 17:57:00",29.22
"2019-01-01 17:58:00",26.71
"2019-01-01 17:59:00",36.84
"2019-01-01 18:01:00",140.15
"2019-01-01 18:02:00",91.32
"2019-01-01 18:03:00",80.99
"2019-01-01 18:04:00",33.19
"2019-01-01 18:05:00",53.42
"2019-01-01 18:06:00",114.92
"2019-01-01 18:08:00",44.71
"2019-01-01 18:09:00",24.85
"2019-01-01 18:12:00",117.69
"2019-01-01 18:13:00",120.76
"2019-01-01 18:14:00",50.19
"2019-01-01 18:16:00",22.54
"2019-01-01 18:28:00",78.76
"2019-01-01 18:31:00",46.43
"2019-01-01 18:36:00",129.03
"2019-01-01 18:38:00",76.54
"2019-01-01 18:41:00",108.91
"2019-01-01 18:42:00",77.59
"2019-01-01 18:43:00",28.73
"2019-01-01 18:44:00",69.23
"2019-01-01 18:50:00",89.12
"2019-01-01 18:54:00",52.67
"2019-01-01 18:56:00",46.94
"2019-01-01 19:09:00",112.51
"2019-01-01 19:14:00",97.57
"2019-01-01 19:17:00",11.41
"2019-01-01 19:19:00",105.49
"2019-01-01 19:20:00",17.79
"2019-01-01 19:23:00",35.15
"2019-01-01 19:26:00",125.01
"2019-01-01 19:27:00",12.09
"2019-01-01 19:29:00",102.14
"2019-01-01 19:30:00",8.97
"2019-01-01 19:33:00",15.31
"2019-01-01 19:34:00",36.14
"2019-01-01 19:35:00",72.51
"2019-01-01 19:37:00",100.45
"2019-01-01 19:40:00",65.39
"2019-01-01 19:49:00",75.79
"2019-01-01 19:54:00",47.97
"2019-01-01 19:57:00",94.03
"2019-01-01 19:58:00",2.51
"2019-01-01 20:08:00",57.73
"2019-01-01 20:09:00",70.83
"2019-01-01 20:10:00",85.01
"2019-01-01 20:11:00",112.38
"2019-01-01 20:12:00",51.33
"2019-01-01 20:21:00",86.9
"2019-01-01 20:24:00",1.95
"2019-01-01 20:25:00",46.44
"2019-01-01 20:36:00",51.32
"2019-01-01 20:39:00",1.32
"2019-01-01 20:44:00",62.95
"2019-01-01 20:45:00",74.56
"2019-01-01 20:46:00",8.76
"2019-01-01 20:48:00",19.6
"2019-01-01 20:54:00",94.84
"2019-01-01 21:02:00",86.17
"2019-01-01 21:06:00",41.55
"2019-01-01 21:09:00",46.26
"2019-01-01 21:12:00",71.63
"2019-01-01 21:14:00",22.6
"2019-01-01 21:20:00",30.2
"2019-01-01 21:44:00",22.98
"2019-01-01 21:48:00",8.54
"2019-01-01 21:54:00",41.19
"2019-01-01 22:00:00",56.36
"2019-01-01 22:01:00",46.91
"2019-01-01 22:06:00",114.89
"2019-01-01 22:17:00",49.76
"2019-01-01 22:19:00",77.29
"2019-01-01 22:25:00",112.95
"2019-01-01 22:37:00",149.51
"2019-01-01 22:39:00",97.39
"2019-01-01 22:46:00",4.3
"2019-01-01 22:53:00",136.5
"2019-01-01 22:58:00",92.78
"2019-01-01 23:14:00",136.29
"2019-01-01 23:23:00",30.28
"2019-01-01 23:26:00",69.78
"2019-01-01 23:52:00",60.87
"2019-01-02 08:03:00",300.2
"2019-01-02 08:04:00",307.83
"2019-01-02 08:05:00",307.46
"2019-01-02 08:07:00",323.49
"2019-01-02 08:09:00",327.61
"2019-01-02 08:13:00",292.36
"2019-01-02 08:15:00",307.37
"2019-01-02 08:16:00",307.34
"2019-01-02 08:18:00",302.61
"2019-01-02 08:22:00",298.96
"2019-01-02 08:27:00",307.29
"2019-01-02 08:28:00",301.82
"2019-01-02 08:31:00",316.07
"2019-01-02 08:34:00",300.4
"2019-01-02 08:38:00",302.09
"2019-01-02 08:43:00",291.28
"2019-01-02 08:44:00",302.89
"2019-01-02 08:46:00",311.36
"2019-01-02 08:47:00",320.17
"2019-01-02 08:48:00",316.89
"2019-01-02 08:50:00",294.15
"2019-01-02 08:52:00",312.98
"2019-01-02 08:53:00",300.39
"2019-01-02 08:54:00",296.43
"2019-01-02 08:57:00",317.28
"2019-01-02 08:58:00",304.21
"2019-01-02 09:00:00",314.28
"2019-01-02 09:01:00",307.39
"2019-01-02 09:03:00",295.81
"2019-01-02 09:04:00",310.56
"2019-01-02 09:05:00",309.71
"2019-01-02 09:08:00",292.72
"2019-01-02 09:11:00",296.15
"2019-01-02 09:14:00",294.27
"2019-01-02 09:24:00",306.41
"2019-01-02 09:25:00",292.65
"2019-01-02 09:26:00",309.91
"2019-01-02 09:27:00",281.21
"2019-01-02 09:28:00",274.59
"2019-01-02 09:30:00",314.11
"2019-01-02 09:31:00",301.81
"2019-01-02 09:36:00",318.91
"2019-01-02 09:42:00",304.36
"2019-01-02 09:46:00",304.76
"2019-01-02 09:47:00",299.06
"2019-01-02 09:48:00",305.41
"2019-01-02 09:51:00",304.68
"2019-01-02 10:00:00",311.63
"2019-01-02 10:01:00",302.54
"2019-01-02 10:03:00",306.02
"2019-01-02 10:06:00",303.13
"2019-01-02 10:10:00",292.23
"2019-01-02 10:19:00",284.39
"2019-01-02 10:20:00",300.72
"2019-01-02 10:21:00",319.95
"2019-01-02 10:22:00",315.82
"2019-01-02 10:23:00",295.77
"2019-01-02 10:24:00",323.25
"2019-01-02 10:26:00",288.61
"2019-01-02 10:27:00",319.08
"2019-01-02 10:29:00",298.82
"2019-01-02 10:31:00",306.74
"2019-01-02 10:32:00",311.82
"2019-01-02 10:33:00",291.58
"2019-01-02 10:34:00",290.87
"2019-01-02 10:36:00",295.88
"2019-01-02 10:41:00",301.74
"2019-01-02 10:43:00",322.74
"2019-01-02 10:45:00",291.6
"2019-01-02 10:46:00",297.42
"2019-01-02 10:49:00",308.17
"2019-01-02 10:50:00",304.43
"2019-01-02 10:53:00",306.53
"2019-01-02 10:57:00",283.98
"2019-01-02 10:58:00",299.07
"2019-01-02 10:59:00",289.35
"2019-01-02 11:02:00",298.6
"2019-01-02 11:04:00",308.61
"2019-01-02 11:08:00",300.86
"2019-01-02 11:10:00",309.16
"2019-01-02 11:12:00",303.27
"2019-01-02 11:13:00",302.46
"2019-01-02 11:14:00",307.75
"2019-01-02 11:15:00",311.44
"2019-01-02 11:16:00",323.97
"2019-01-02 11:20:00",299.56
"2019-01-02 11:26:00",302.8
"2019-01-02 11:27:00",293.46
"2019-01-02 11:28:00",317.22
"2019-01-02 11:31:00",306.44
"2019-01-02 11:32:00",313.08
"2019-01-02 11:39:00",299.2
"2019-01-02 11:41:00",302.64
"2019-01-02 11:42:00",314.98
"2019-01-02 11:44:00",294.33
"2019-01-02 11:45:00",297.47
"2019-01-02 11:46:00",299.3
"2019-01-02 11:47:00",322.84
"2019-01-02 11:48:00",286.84
"2019-01-02 11:49:00",312.8
"2019-01-02 11:53:00",284.34
"2019-01-02 11:54:00",305.56
"2019-01-02 11:55:00",296.79
"2019-01-02 11:56:00",320.74
"2019-01-02 11:57:00",295.51
"2019-01-02 11:58:00",308.21
"2019-01-02 11:59:00",315.59
"2019-01-02 12:01:00",285.25
"2019-01-02 12:04:00",305.96
"2019-01-02 12:06:00",305.15
"2019-01-02 12:11:00",305.99
"2019-01-02 12:13:00",292.92
"2019-01-02 12:15:00",292.86
"2019-01-02 12:18:00",300.96
"2019-01-02 12:19:00",299.2
"2019-01-02 12:22:00",303.07
"2019-01-02 12:23:00",312.58
"2019-01-02 12:25:00",315.73
"2019-01-02 12:26:00",303.98
"2019-01-02 12:27:00",308.84
"2019-01-02 12:29:00",293.96
"2019-01-02 12:35:00",311.25
"2019-01-02 12:37:00",294.46
"2019-01-02 12:38:00",283.56
"2019-01-02 12:39:00",300.25
"2019-01-02 12:44:00",305.37
"2019-01-02 12:46:00",302.4
"2019-01-02 12:49:00",282.13
"2019-01-02 12:53:00",306.99
"2019-01-02 12:54:00",295.05
"2019-01-02 12:59:00",307.39
"2019-01-02 13:01:00",297
"2019-01-02 13:07:00",304.28
"2019-01-02 13:10:00",289.18
"2019-01-02 13:11:00",297.18
"2019-01-02 13:12:00",298.05
"2019-01-02 13:14:00",318.98
"2019-01-02 13:16:00",312.02
"2019-01-02 13:18:00",311.92
"2019-01-02 13:20:00",285
"2019-01-02 13:24:00",292.3
"2019-01-02 13:25:00",307.35
"2019-01-02 13:29:00",305.78
"2019-01-02 13:30:00",289.26
"2019-01-02 13:34:00",308
"2019-01-02 13:35:00",308.28
"2019-01-02 13:37:00",327.63
"2019-01-02 13:41:00",291.36
"2019-01-02 13:43:00",307.82
"2019-01-02 13:44:00",303.95
"2019-01-02 13:46:00",301.93
"2019-01-02 13:47:00",303.64
"2019-01-02 13:48:00",330.1
"2019-01-02 13:49:00",280.74
"2019-01-02 13:56:00",288.52
"2019-01-02 13:58:00",312.17
"2019-01-02 13:59:00",314.39
"2019-01-02 14:01:00",297.13
"2019-01-02 14:05:00",300.53
"2019-01-02 14:07:00",280.55
"2019-01-02 14:10:00",313.87
"2019-01-02 14:11:00",312.9
"2019-01-02 14:13:00",304.29
"2019-01-02 14:14:00",290.49
"2019-01-02 14:16:00",307.01
"2019-01-02 14:17:00",310.15
"2019-01-02 14:19:00",300.53
"2019-01-02 14:20:00",306.97
"2019-01-02 14:22:00",312.29
"2019-01-02 14:25:00",302.34
"2019-01-02 14:26:00",303.09
"2019-01-02 14:29:00",328.95
"2019-01-02 14:33:00",305.75
"2019-01-02 14:35:00",302.88
"2019-01-02 14:36:00",309.01
"2019-01-02 14:38:00",291.59
"2019-01-02 14:42:00",307.48
"2019-01-02 14:43:00",286.55
"2019-01-02 14:44:00",297.92
"2019-01-02 14:47:00",311.93
"2019-01-02 14:53:00",297.43
"2019-01-02 14:54:00",327.13
"2019-01-02 15:00:00",323.91
"2019-01-02 15:01:00",314.27
"2019-01-02 15:02:00",307.73
"2019-01-02 15:05:00",302.7
"2019-01-02 15:13:00",299.05
"2019-01-02 15:14:00",321.24
"2019-01-02 15:17:00",292.24
"2019-01-02 15:19:00",317.43
"2019-01-02 15:20:00",288.95
"2019-01-02 15:24:00",306.19
"2019-01-02 15:27:00",304.1
"2019-01-02 15:28:00",297.14
"2019-01-02 15:29:00",313.78
"2019-01-02 15:30:00",301.9
"2019-01-02 15:31:00",301.1
"2019-01-02 15:33:00",305.55
"2019-01-02 15:34:00",303.49
"2019-01-02 15:35:00",296.93
"2019-01-02 15:36:00",302.45
"2019-01-02 15:37:00",294.16
"2019-01-02 15:38:00",294.4
"2019-01-02 15:39:00",310.15
"2019-01-02 15:41:00",315.11
"2019-01-02 15:42:00",306.9
"2019-01-02 15:48:00",294.45
"2019-01-02 15:50:00",306.87
"2019-01-02 15:54:00",306.58
"2019-01-02 15:57:00",291.06
"2019-01-02 15:58:00",291.47
"2019-01-02 16:01:00",316.12
"2019-01-02 16:03:00",312.29
"2019-01-02 16:04:00",309.15
"2019-01-02 16:06:00",293.69
"2019-01-02 16:13:00",301.59
"2019-01-02 16:14:00",306.96
"2019-01-02 16:15:00",296.74
"2019-01-02 16:16:00",311.03
"2019-01-02 16:17:00",296.75
"2019-01-02 16:18:00",306.29
"2019-01-02 16:23:00",305.73
"2019-01-02 16:30:00",294.4
"2019-01-02 16:32:00",325.87
"2019-01-02 16:34:00",307.11
"2019-01-02 16:36:00",315.15
"2019-01-02 16:37:00",302.69
"2019-01-02 16:40:00",325.93
"2019-01-02 16:44:00",302.09
"2019-01-02 16:48:00",293.86
"2019-01-02 16:50:00",291.49
"2019-01-02 16:53:00",303.58
"2019-01-02 16:54:00",305.41
"2019-01-02 16:56:00",302.31
"2019-01-02 16:57:00",293.8
"2019-01-02 17:01:00",295.81
"2019-01-02 17:02:00",299.97
"2019-01-02 17:03:00",307.5
"2019-01-02 17:05:00",312.18
"2019-01-02 17:06:00",306.52
"2019-01-02 17:07:00",295.33
"2019-01-02 17:09:00",291.74
"2019-01-02 17:12:00",296.63
"2019-01-02 17:16:00",308.85
"2019-01-02 17:20:00",295.99
"2019-01-02 17:23:00",312.79
"2019-01-02 17:24:00",303.19
"2019-01-02 17:25:00",300.85
"2019-01-02 17:30:00",298.44
"2019-01-02 17:39:00",320.58
"2019-01-02 17:41:00",286.56
"2019-01-02 17:42:00",259.32
"2019-01-02 17:44:00",296.07
"2019-01-02 17:45:00",303.73
"2019-01-02 17:46:00",297.64
"2019-01-02 17:48:00",296.98
"2019-01-02 17:55:00",310.03
"2019-01-02 17:58:00",306.77
"2019-01-02 18:01:00",308.42
"2019-01-02 18:02:00",316.56
"2019-01-02 18:04:00",312.3
"2019-01-02 18:05:00",291.64
"2019-01-02 18:06:00",307.77
"2019-01-02 18:09:00",287.33
"2019-01-02 18:11:00",310.04
"2019-01-02 18:13:00",287.21
"2019-01-02 18:16:00",287.48
"2019-01-02 18:20:00",325.63
"2019-01-02 18:22:00",319.7
"2019-01-02 18:24:00",282.6
"2019-01-02 18:25:00",308.52
"2019-01-02 18:26:00",302.04
"2019-01-02 18:28:00",312.01
"2019-01-02 18:30:00",315.22
"2019-01-02 18:35:00",290.17
"2019-01-02 18:36:00",291.16
"2019-01-02 18:39:00",302.76
"2019-01-02 18:50:00",308.59
"2019-01-02 18:55:00",313.56
"2019-01-02 18:57:00",302.54
"2019-01-02 18:59:00",300.74
"2019-01-02 19:01:00",313.97
"2019-01-02 19:02:00",306.57
"2019-01-02 19:03:00",300.57
"2019-01-02 19:04:00",293.93
"2019-01-02 19:06:00",301.21
"2019-01-02 19:07:00",297.02
"2019-01-02 19:08:00",300.73
"2019-01-02 19:10:00",289.82
"2019-01-02 19:14:00",326.41
"2019-01-02 19:16:00",323.09
"2019-01-02 19:20:00",303.14
"2019-01-02 19:23:00",287.49
"2019-01-02 19:25:00",312.28
"2019-01-02 19:27:00",305.33
"2019-01-02 19:29:00",294.27
"2019-01-02 19:31:00",276.66
"2019-01-02 19:32:00",326.51
"2019-01-02 19:34:00",294.25
"2019-01-02 19:35:00",297.93
"2019-01-02 19:36:00",301.55
"2019-01-02 19:40:00",306.93
"2019-01-02 19:42:00",297.14
"2019-01-02 19:44:00",317.54
"2019-01-02 19:46:00",314.58
"2019-01-02 19:48:00",294.7
"2019-01-02 19:49:00",320.72
"2019-01-02 19:50:00",303.05
"2019-01-02 19:56:00",298.24
"2019-01-02 19:57:00",289.96
"2019-01-02 19:58:00",319.56
"2019-01-02 19:59:00",299.38
"2019-01-02 20:03:00",297.93
"2019-01-02 20:08:00",315.69
"2019-01-02 20:09:00",299.12
"2019-01-02 20:12:00",304.92
"2019-01-02 20:14:00",292.86
"2019-01-02 20:15:00",317.72
"2019-01-02 20:16:00",318.98
"2019-01-02 20:17:00",314.56
"2019-01-02 20:18:00",294.1
"2019-01-02 20:20:00",312.34
"2019-01-02 20:23:00",303.34
"2019-01-02 20:36:00",310.32
"2019-01-02 20:37:00",303.13
"2019-01-02 20:38:00",291.03
"2019-01-02 20:44:00",310.46
"2019-01-02 20:47:00",298.43
"2019-01-02 20:48:00",297.86
"2019-01-02 20:53:00",322.27
"2019-01-02 20:55:00",302.99
"2019-01-02 20:57:00",295.53
"2019-01-02 20:58:00",314.22
"2019-01-02 21:00:00",302.59
"2019-01-02 21:01:00",290.1
"2019-01-02 21:12:00",294.29
"2019-01-02 21:17:00",298.42
"2019-01-02 21:18:00",323.31
"2019-01-02 21:21:00",302.02
"2019-01-02 21:22:00",315.15
"2019-01-02 21:23:00",303.81
"2019-01-02 21:26:00",316.39
"2019-01-02 21:28:00",301.95
"2019-01-02 21:31:00",311.01
"2019-01-02 21:41:00",302.65
"2019-01-02 21:42:00",306.65
"2019-01-02 21:43:00",298.86
"2019-01-02 21:45:00",284.31
"2019-01-02 21:47:00",299.67
"2019-01-02 21:49:00",320.3
"2019-01-02 21:51:00",307.93
"2019-01-02 21:54:00",314.59
"2019-01-02 21:56:00",300.31
"2019-01-02 21:59:00",296.37
"2019-01-02 22:01:00",307.03
"2019-01-02 22:02:00",292.43
"2019-01-02 22:05:00",287.71
"2019-01-02 22:08:00",304.69
"2019-01-02 22:17:00",311
"2019-01-02 22:19:00",314.62
"2019-01-02 22:21:00",293.12
"2019-01-02 22:27:00",314.78
"2019-01-02 22:30:00",300.15
"2019-01-02 22:31:00",304.68
"2019-01-02 22:38:00",293.34
"2019-01-02 22:42:00",294.26
"2019-01-02 22:46:00",298.6
"2019-01-02 22:52:00",297.74
"2019-01-02 22:53:00",304.59
"2019-01-02 22:57:00",299.26
"2019-01-02 23:09:00",300.21
"2019-01-02 23:21:00",289.27
"2019-01-02 23:28:00",300.86
"2019-01-02 23:46:00",303.95
"2019-01-02 23:52:00",298.96
"2019-01-03 08:05:00",330.47
"2019-01-03 08:08:00",335.17
"2019-01-03 08:10:00",332.3
"2019-01-03 08:12:00",331.15
"2019-01-03 08:13:00",329.74
"2019-01-03 08:17:00",336.17
"2019-01-03 08:22:00",338.07
"2019-01-03 08:26:00",330.42
"2019-01-03 08:27:00",338.7
"2019-01-03 08:29:00",331.9
"2019-01-03 08:32:00",330.43
"2019-01-03 08:33:00",332.51
"2019-01-03 08:35:00",329.78
"2019-01-03 08:37:00",331.97
"2019-01-03 08:49:00",338.25
"2019-01-03 08:52:00",336.1
"2019-01-03 08:53:00",337.76
"2019-01-03 08:54:00",333.15
"2019-01-03 09:00:00",333.63
"2019-01-03 09:02:00",334.41
"2019-01-03 09:04:00",331.02
"2019-01-03 09:06:00",329.98
"2019-01-03 09:11:00",336.25
"2019-01-03 09:16:00",331.69
"2019-01-03 09:21:00",334.88
"2019-01-03 09:24:00",332.95
"2019-01-03 09:26:00",335.88
"2019-01-03 09:29:00",332.28
"2019-01-03 09:30:00",335.02
"2019-01-03 09:32:00",334.29
"2019-01-03 09:34:00",334.46
"2019-01-03 09:35:00",331.6
"2019-01-03 09:36:00",333.21
"2019-01-03 09:37:00",335.57
"2019-01-03 09:40:00",341.13
"2019-01-03 09:42:00",336.77
"2019-01-03 09:44:00",337.2
"2019-01-03 09:45:00",332.15
"2019-01-03 09:46:00",335.23
"2019-01-03 09:47:00",333.64
"2019-01-03 09:48:00",327.34
"2019-01-03 09:50:00",340.66
"2019-01-03 09:53:00",335.13
"2019-01-03 09:54:00",336.04
"2019-01-03 09:56:00",330.92
"2019-01-03 10:01:00",329.5
"2019-01-03 10:03:00",334.5
"2019-01-03 10:04:00",331.67
"2019-01-03 10:07:00",328.85
"2019-01-03 10:08:00",328.77
"2019-01-03 10:11:00",336.18
"2019-01-03 10:12:00",332.54
"2019-01-03 10:14:00",329.87
"2019-01-03 10:15:00",337.23
"2019-01-03 10:16:00",334.41
"2019-01-03 10:18:00",337.78
"2019-01-03 10:19:00",333.37
"2019-01-03 10:21:00",335.75
"2019-01-03 10:22:00",330.6
"2019-01-03 10:27:00",331.94
"2019-01-03 10:28:00",337.35
"2019-01-03 10:33:00",339.59
"2019-01-03 10:34:00",327.1
"2019-01-03 10:36:00",337.88
"2019-01-03 10:37:00",335.32
"2019-01-03 10:39:00",333.13
"2019-01-03 10:42:00",331.15
"2019-01-03 10:43:00",336.55
"2019-01-03 10:44:00",337.03
"2019-01-03 10:50:00",334.49
"2019-01-03 10:51:00",332.43
"2019-01-03 10:53:00",333.52
"2019-01-03 10:54:00",336
"2019-01-03 10:55:00",331.77
"2019-01-03 10:57:00",339.11
"2019-01-03 10:59:00",339.8
"2019-01-03 11:02:00",331.61
"2019-01-03 11:05:00",334.62
"2019-01-03 11:06:00",334.39
"2019-01-03 11:08:00",334.15
"2019-01-03 11:10:00",335.29
"2019-01-03 11:11:00",331.68
"2019-01-03 11:12:00",335.69
"2019-01-03 11:14:00",337.04
"2019-01-03 11:16:00",332.54
"2019-01-03 11:17:00",338.73
"2019-01-03 11:18:00",329.42
"2019-01-03 11:20:00",331.88
"2019-01-03 11:21:00",335.41
"2019-01-03 11:23:00",335.22
"2019-01-03 11:24:00",328.72
"2019-01-03 11:26:00",335.61
"2019-01-03 11:28:00",339.49
"2019-01-03 11:29:00",333.79
"2019-01-03 11:31:00",335.76
"2019-01-03 11:34:00",340.12
"2019-01-03 11:38:00",341.65
"2019-01-03 11:40:00",327.21
"2019-01-03 11:41:00",343.22
"2019-01-03 11:44:00",335.32
"2019-01-03 11:45:00",334.95
"2019-01-03 11:47:00",332.1
"2019-01-03 11:48:00",334.69
"2019-01-03 11:53:00",328.83
"2019-01-03 11:57:00",335.06
"2019-01-03 12:00:00",334.67
"2019-01-03 12:01:00",332.23
"2019-01-03 12:03:00",334.15
"2019-01-03 12:04:00",338.46
"2019-01-03 12:05:00",333.01
"2019-01-03 12:06:00",340.72
"2019-01-03 12:07:00",332.76
"2019-01-03 12:11:00",337.93
"2019-01-03 12:12:00",339.35
"2019-01-03 12:15:00",337.95
"2019-01-03 12:16:00",338.72
"2019-01-03 12:19:00",336.92
"2019-01-03 12:22:00",336.83
"2019-01-03 12:26:00",338.59
"2019-01-03 12:28:00",338.26
"2019-01-03 12:29:00",337.66
"2019-01-03 12:30:00",328.06
"2019-01-03 12:31:00",333.49
"2019-01-03 12:36:00",334.27
"2019-01-03 12:46:00",334.52
"2019-01-03 12:47:00",331.48
"2019-01-03 12:50:00",335.18
"2019-01-03 12:51:00",335.88
"2019-01-03 12:53:00",325.9
"2019-01-03 12:54:00",330.84
"2019-01-03 12:56:00",329.46
"2019-01-03 13:01:00",339.13
"2019-01-03 13:02:00",334.86
"2019-01-03 13:03:00",332.44
"2019-01-03 13:05:00",338.81
"2019-01-03 13:06:00",337.02
"2019-01-03 13:07:00",340.29
"2019-01-03 13:08:00",339.72
"2019-01-03 13:09:00",330.43
"2019-01-03 13:11:00",339.1
"2019-01-03 13:13:00",336.13
